2026-04-06T11:54:02.956033Z [info     ] Server started in 6.02s        [browser_opener] api_variant=local_dev langgraph_api_version=0.7.24 message='Server started in 6.02s' thread_name='Thread-3 (_open_browser)'
2026-04-06T15:04:51.733837Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:05:01.543780Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:05:01.912369Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:05:11.755851Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:05:12.126099Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:05:20.021083Z [info     ] Worker stats                   [langgraph_runtime_inmem.queue] active=0 api_variant=local_dev available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_0
2026-04-06T15:05:20.561975Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_1
2026-04-06T15:05:21.953703Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:05:22.344916Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:05:32.121733Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:05:32.499833Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:05:42.333314Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:05:42.704079Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:05:52.544069Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:05:52.917638Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:06:02.699319Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:06:03.086537Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:06:12.889712Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:06:13.260716Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:06:15.416805Z [info     ] HTTP Request: POST https://api.smith.langchain.com/v1/metadata/submit "HTTP/1.1 204 No Content" [httpx] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:06:15.446505Z [info     ] Successfully submitted metadata to LangSmith instance [langgraph_api.metadata] api_variant=local_dev langgraph_api_version=0.7.24 n_nodes=0 n_runs=0 thread_name=MainThread
2026-04-06T15:06:20.476907Z [info     ] Worker stats                   [langgraph_runtime_inmem.queue] active=0 api_variant=local_dev available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_1
2026-04-06T15:06:20.992646Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_0
2026-04-06T15:06:23.181858Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:06:33.358188Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:06:43.390647Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:06:43.790389Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:06:53.608632Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:06:53.989744Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:07:03.854009Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:07:04.234441Z [info     ] 2 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:07:14.054257Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:07:14.436951Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:07:20.875876Z [info     ] Worker stats                   [langgraph_runtime_inmem.queue] active=0 api_variant=local_dev available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_1
2026-04-06T15:07:21.416203Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_0
2026-04-06T15:07:24.248574Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:07:24.615641Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:07:34.433080Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:07:34.825943Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:07:44.772598Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:07:54.931873Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:08:05.111081Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:08:15.301596Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:08:21.335718Z [info     ] Worker stats                   [langgraph_runtime_inmem.queue] active=0 api_variant=local_dev available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_1
2026-04-06T15:08:21.878279Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_0
2026-04-06T15:08:25.426897Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:08:35.542440Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:08:35.918837Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:08:45.721214Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:08:46.096266Z [info     ] 3 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:08:56.039335Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:09:06.065911Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:09:06.438655Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:09:16.233253Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:09:16.606827Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:09:21.345707Z [info     ] Worker stats                   [langgraph_runtime_inmem.queue] active=0 api_variant=local_dev available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_1
2026-04-06T15:09:21.861437Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_0
2026-04-06T15:09:26.449867Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:09:26.823397Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:09:36.638553Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:09:37.024413Z [info     ] 2 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:09:46.792520Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:09:47.168608Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:09:57.098648Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:10:07.161133Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:10:07.556116Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:10:17.331308Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:10:17.720119Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:10:21.379662Z [info     ] Worker stats                   [langgraph_runtime_inmem.queue] active=0 api_variant=local_dev available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_1
2026-04-06T15:10:21.926241Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_0
2026-04-06T15:10:27.513149Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:10:27.906476Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:10:37.719708Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:10:38.088021Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:10:47.893232Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:10:48.261548Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:10:58.107966Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:10:58.503656Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:11:08.293034Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:11:08.657817Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:11:16.679132Z [info     ] HTTP Request: POST https://api.smith.langchain.com/v1/metadata/submit "HTTP/1.1 204 No Content" [httpx] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:11:16.692055Z [info     ] Successfully submitted metadata to LangSmith instance [langgraph_api.metadata] api_variant=local_dev langgraph_api_version=0.7.24 n_nodes=0 n_runs=0 thread_name=MainThread
2026-04-06T15:11:18.460576Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:11:18.826746Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:11:21.800830Z [info     ] Worker stats                   [langgraph_runtime_inmem.queue] active=0 api_variant=local_dev available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_0
2026-04-06T15:11:22.332588Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_1
2026-04-06T15:11:28.671935Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:11:29.059906Z [info     ] 3 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:11:38.958637Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:11:48.988520Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:11:49.377181Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:11:59.294914Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:12:09.357333Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:12:09.730226Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:12:19.532876Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:12:19.900041Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:12:22.034414Z [info     ] Worker stats                   [langgraph_runtime_inmem.queue] active=0 api_variant=local_dev available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_0
2026-04-06T15:12:22.562066Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_1
2026-04-06T15:12:29.691819Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:12:30.058361Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:12:40.010760Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:12:50.072174Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:12:50.465862Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:13:00.405585Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:13:10.458565Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:13:10.847149Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:13:20.629344Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:13:21.027629Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:13:22.339899Z [info     ] Worker stats                   [langgraph_runtime_inmem.queue] active=0 api_variant=local_dev available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_0
2026-04-06T15:13:22.870621Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_1
2026-04-06T15:13:30.816724Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:13:31.214700Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:13:40.979249Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:13:41.367067Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:13:51.174858Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:13:51.568739Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:14:01.364563Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:14:01.760338Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:14:11.637799Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:14:21.728267Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:14:22.102612Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:14:22.846555Z [info     ] Worker stats                   [langgraph_runtime_inmem.queue] active=0 api_variant=local_dev available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_0
2026-04-06T15:14:23.390049Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_1
2026-04-06T15:14:31.898862Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:14:32.290787Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:14:42.072123Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:14:42.482249Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:14:52.277221Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:14:52.658827Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:15:02.482022Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:15:02.859678Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:15:12.676948Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:15:13.043774Z [info     ] 2 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:15:22.838313Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:15:23.217866Z2026-04-06T15:15:23.224835Z [ [info     info     ] ] 4 changes detected            Worker stats                   [ [watchfiles.mainlanggraph_runtime_inmem.queue]]  api_variantactive==local_dev0  langgraph_api_versionapi_variant==0.7.24local_dev thread_name=MainThread
 available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_0
2026-04-06T15:15:23.778032Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_1
2026-04-06T15:15:33.031437Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:15:33.407158Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:15:43.194578Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:15:43.582681Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:15:53.364022Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:15:53.747851Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:16:03.536857Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:16:03.922902Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:16:13.832338Z [info     ] 13 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:16:17.433080Z [info     ] HTTP Request: POST https://api.smith.langchain.com/v1/metadata/submit "HTTP/1.1 204 No Content" [httpx] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:16:17.468125Z [info     ] Successfully submitted metadata to LangSmith instance [langgraph_api.metadata] api_variant=local_dev langgraph_api_version=0.7.24 n_nodes=0 n_runs=0 thread_name=MainThread
2026-04-06T15:16:23.557353Z [info     ] Worker stats                   [langgraph_runtime_inmem.queue] active=0 api_variant=local_dev available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_1
2026-04-06T15:16:23.962749Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:16:24.086565Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_0
2026-04-06T15:16:24.364274Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:16:34.179930Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:16:34.571237Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:16:44.446963Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:16:44.814766Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:16:54.710990Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:16:55.187687Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:17:04.925538Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:17:05.320770Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:17:15.186757Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:17:15.610937Z [info     ] 2 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:17:24.018710Z [info     ] Worker stats                   [langgraph_runtime_inmem.queue] active=0 api_variant=local_dev available=1 langgraph_api_version=0.7.24 max=1 thread_name=asyncio_1
2026-04-06T15:17:24.562540Z [info     ] Queue stats                    [langgraph_runtime_inmem.queue] api_variant=local_dev langgraph_api_version=0.7.24 n_pending=0 n_running=0 pending_runs_wait_time_max_secs=None pending_runs_wait_time_med_secs=None pending_unblocked_runs_wait_time_max_secs=None thread_name=asyncio_0
2026-04-06T15:17:25.403755Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:17:26.017451Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:17:29.721340Z [info     ] 1 change detected              [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:17:35.696985Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:17:36.088646Z [info     ] 4 changes detected             [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
2026-04-06T15:17:46.009217Z [info     ] 11 changes detected            [watchfiles.main] api_variant=local_dev langgraph_api_version=0.7.24 thread_name=MainThread
